platform,player_id,player_key,fp_player_id,canonical_player_id,fp_key,player,position,nfl_team,team_name,owner,eligible_positions
yahoo,41807,,25395.0,canon:omarion hampton::RB,omarion-hampton|RB|,Omarion Hampton,RB,,Matthew’s Golden Shower,,"['RB', 'W/R/T']"
yahoo,41799,,26434.0,canon:tyler warren::TE,tyler-warren|TE|,Tyler Warren,TE,,Matthew’s Golden Shower,,"['TE', 'W/R/T']"
yahoo,33967,,23677.0,canon:jameson williams::WR,jameson-williams|WR|,Jameson Williams,WR,,Matthew’s Golden Shower,,"['WR', 'W/R/T']"
yahoo,41808,,26024.0,canon:matthew golden::WR,matthew-golden|WR|,Matthew Golden,WR,,Matthew’s Golden Shower,,"['WR', 'W/R/T']"
yahoo,41804,,23062.0,canon:emeka egbuka::WR,emeka-egbuka|WR|,Emeka Egbuka,WR,,Matthew’s Golden Shower,,"['WR', 'W/R/T']"
yahoo,34320,,22969.0,canon:jordan mason::RB,jordan-mason|RB|,Jordan Mason,RB,,Matthew’s Golden Shower,,"['RB', 'W/R/T']"
yahoo,41922,,27166.0,canon:cam skattebo::RB,cam-skattebo|RB|,Cam Skattebo,RB,,Matthew’s Golden Shower,,"['RB', 'W/R/T']"
yahoo,40981,,24346.0,canon:braelon allen::RB,braelon-allen|RB|,Braelon Allen,RB,,Matthew’s Golden Shower,,"['RB', 'W/R/T']"
yahoo,41988,,,,,Tyler Loop,K,,Matthew’s Golden Shower,,['K']
yahoo,100014,,,,,Los Angeles,DEF,,Matthew’s Golden Shower,,['DEF']
yahoo,32695,,19252.0,canon:brandon aiyuk::WR,brandon-aiyuk|WR|,Brandon Aiyuk,WR,,Matthew’s Golden Shower,,"['WR', 'W/R/T', 'IR']"
yahoo,29369,,15600.0,canon:dak prescott::QB,dak-prescott|QB|,Dak Prescott,QB,,Taylor Gang,,['QB']
yahoo,27535,,12119.0,canon:mike evans::WR,mike-evans|WR|,Mike Evans,WR,,Taylor Gang,,"['WR', 'W/R/T']"
yahoo,30994,,17265.0,canon:dj moore::WR,dj-moore|WR|,DJ Moore,WR,,Taylor Gang,,"['WR', 'W/R/T']"
yahoo,29279,,15514.0,canon:derrick henry::RB,derrick-henry|RB|,Derrick Henry,RB,,Taylor Gang,,"['RB', 'W/R/T']"
yahoo,32711,,19217.0,canon:jonathan taylor::RB,jonathan-taylor|RB|,Jonathan Taylor,RB,,Taylor Gang,,"['RB', 'W/R/T']"
yahoo,41795,,26006.0,canon:colston loveland::TE,colston-loveland|TE|,Colston Loveland,TE,,Taylor Gang,,"['TE', 'W/R/T']"
yahoo,34019,,22958.0,canon:james cook::RB,james-cook|RB|,James Cook,RB,,Taylor Gang,,"['RB', 'W/R/T']"
yahoo,29235,,15501.0,canon:jared goff::QB,jared-goff|QB|,Jared Goff,QB,,Taylor Gang,,['QB']
yahoo,41881,,27165.0,canon:kaleb johnson::RB,kaleb-johnson|RB|,Kaleb Johnson,RB,,Taylor Gang,,"['RB', 'W/R/T']"
yahoo,33394,,19790.0,canon:jaylen waddle::WR,jaylen-waddle|WR|,Jaylen Waddle,WR,,Taylor Gang,,"['WR', 'W/R/T']"
yahoo,32704,,19278.0,canon:michael pittman::WR,michael-pittman|WR|,Michael Pittman Jr.,WR,,Taylor Gang,,"['WR', 'W/R/T']"
yahoo,30423,,16483.0,canon:austin ekeler::RB,austin-ekeler|RB|,Austin Ekeler,RB,,Taylor Gang,,"['RB', 'W/R/T']"
yahoo,29792,,,,,Ka'imi Fairbairn,K,,Taylor Gang,,['K']
yahoo,100023,,8240.0,canon:pittsburgh steelers::DST,pittsburgh-steelers|DST|,Pittsburgh,DEF,,Taylor Gang,,['DEF']
yahoo,40875,,22910.0,canon:bo nix::QB,bo-nix|QB|,Bo Nix,QB,,Laser Arm Torrey,,['QB']
yahoo,40883,,23000.0,canon:brian thomas::WR,brian-thomas|WR|,Brian Thomas Jr.,WR,,Laser Arm Torrey,,"['WR', 'W/R/T']"
yahoo,32703,,19211.0,canon:tee higgins::WR,tee-higgins|WR|,Tee Higgins,WR,,Laser Arm Torrey,,"['WR', 'W/R/T']"
yahoo,30121,,16393.0,canon:christian mccaffrey::RB,christian-mccaffrey|RB|,Christian McCaffrey,RB,,Laser Arm Torrey,,"['RB', 'W/R/T']"
yahoo,34207,,24333.0,canon:isiah pacheco::RB,isiah-pacheco|RB|,Isiah Pacheco,RB,,Laser Arm Torrey,,"['RB', 'W/R/T']"
yahoo,31840,,18290.0,canon:tj hockenson::TE,t-j-hockenson|TE|,T.J. Hockenson,TE,,Laser Arm Torrey,,"['TE', 'W/R/T']"
yahoo,40893,,23064.0,canon:marvin harrison::WR,marvin-harrison|WR|,Marvin Harrison Jr.,WR,,Laser Arm Torrey,,"['WR', 'W/R/T']"
yahoo,40084,,,,,Rashee Rice,WR,,Laser Arm Torrey,,"['WR', 'W/R/T']"
yahoo,33508,,22726.0,canon:rhamondre stevenson::RB,rhamondre-stevenson|RB|,Rhamondre Stevenson,RB,,Laser Arm Torrey,,"['RB', 'W/R/T']"
yahoo,31019,,17270.0,canon:dallas goedert::TE,dallas-goedert|TE|,Dallas Goedert,TE,,Laser Arm Torrey,,"['TE', 'W/R/T']"
yahoo,32843,,19810.0,canon:darnell mooney::WR,darnell-mooney|WR|,Darnell Mooney,WR,,Laser Arm Torrey,,"['WR', 'W/R/T']"
yahoo,32675,,19198.0,canon:tua tagovailoa::QB,tua-tagovailoa|QB|,Tua Tagovailoa,QB,,Laser Arm Torrey,,['QB']
yahoo,28188,,,,,Chris Boswell,K,,Laser Arm Torrey,,['K']
yahoo,100024,,,,,Los Angeles,DEF,,Laser Arm Torrey,,['DEF']
yahoo,31833,,18600.0,canon:kyler murray::QB,kyler-murray|QB|,Kyler Murray,QB,,Birds of War,,['QB']
yahoo,40041,,23070.0,canon:jaxon smith-njigba::WR,jaxon-smith-njigba|WR|,Jaxon Smith-Njigba,WR,,Birds of War,,"['WR', 'W/R/T']"
yahoo,40877,,23019.0,canon:xavier worthy::WR,xavier-worthy|WR|,Xavier Worthy,WR,,Birds of War,,"['WR', 'W/R/T']"
yahoo,40055,,23133.0,canon:bijan robinson::RB,bijan-robinson|RB|,Bijan Robinson,RB,,Birds of War,,"['RB', 'W/R/T']"
yahoo,31960,,18705.0,canon:tony pollard::RB,tony-pollard|RB|,Tony Pollard,RB,,Birds of War,,"['RB', 'W/R/T']"
yahoo,34010,,22936.0,canon:trey mcbride::TE,trey-mcbride|TE|,Trey McBride,TE,,Birds of War,,"['TE', 'W/R/T']"
yahoo,40901,,25411.0,canon:rome odunze::WR,rome-odunze|WR|,Rome Odunze,WR,,Birds of War,,"['WR', 'W/R/T']"
yahoo,34054,,20094.0,canon:brian robinson::RB,brian-robinson|RB|,Brian Robinson Jr.,RB,,Birds of War,,"['RB', 'W/R/T']"
yahoo,28534,,13981.0,canon:stefon diggs::WR,stefon-diggs|WR|,Stefon Diggs,WR,,Birds of War,,"['WR', 'W/R/T']"
yahoo,32696,,19246.0,canon:jordan love::QB,jordan-love|QB|,Jordan Love,QB,,Birds of War,,['QB']
yahoo,34085,,22718.0,canon:jake ferguson::TE,jake-ferguson|TE|,Jake Ferguson,TE,,Birds of War,,"['TE', 'W/R/T']"
yahoo,34047,,23891.0,canon:rachaad white::RB,rachaad-white|RB|,Rachaad White,RB,,Birds of War,,"['RB', 'W/R/T']"
yahoo,32417,,,,,Chase McLaughlin,K,,Birds of War,,['K']
yahoo,100012,,8150.0,canon:kansas city chiefs::DST,kansas-city-chiefs|DST|,Kansas City,DEF,,Birds of War,,['DEF']
yahoo,31002,,17233.0,canon:lamar jackson::QB,lamar-jackson|QB|,Lamar Jackson,QB,,MVP Kenny,,['QB']
