"player_name","pos","team","rank","ecr","sd","best","worst","player_positions","player_short_name","player_eligibility","player_page_url","player_filename","player_bye_week","player_owned_avg","player_ecr_delta","note","tag","recommendation","pos_rank","r2p_pts","year","pulled_at","source","player","fp_player_id","ros_points","ros_rank","ros_best_rank","ros_worst_rank","ros_avg_rank","ros_sd_rank","ros_ecr_vs_adp","fp_player_slug","team_clean","fp_key","ros_pos_rank"
"David Njoku","TE","CLE",10,9.4,2.5,6,12,"TE","D. Njoku","TE","https://www.fantasypros.com/nfl/players/david-njoku.php","david-njoku.php","9",94.9,NA,NA,"sell",NA,"TE10","98.6",2025,"2025-09-09T18:09:55Z","fantasypros","David Njoku",16399,NA,10,6,12,NA,2.5,NA,"david-njoku","cle","david-njoku|TE|cle",10
"Evan Engram","TE","DEN",11,11.4,2.65,8,16,"TE","E. Engram","TE","https://www.fantasypros.com/nfl/players/evan-engram.php","evan-engram.php","12",93.2,NA,NA,NA,NA,"TE11","91.8",2025,"2025-09-09T18:09:55Z","fantasypros","Evan Engram",16411,NA,11,8,16,NA,2.65,NA,"evan-engram","den","evan-engram|TE|den",11
"Kyle Pitts Sr.","TE","ATL",12,12.4,2.24,10,16,"TE","K. Pitts Sr.","TE","https://www.fantasypros.com/nfl/players/kyle-pitts.php","kyle-pitts.php","5",71.8,-2,NA,NA,NA,"TE12","91.8",2025,"2025-09-09T18:09:55Z","fantasypros","Kyle Pitts Sr.",20164,NA,12,10,16,NA,2.24,NA,"kyle-pitts","atl","kyle-pitts|TE|atl",12
"Dallas Goedert","TE","PHI",13,15,3.16,11,19,"TE","D. Goedert","TE","https://www.fantasypros.com/nfl/players/dallas-goedert.php","dallas-goedert.php","9",74.6,NA,NA,NA,NA,"TE13","88.4",2025,"2025-09-09T18:09:55Z","fantasypros","Dallas Goedert",17270,NA,13,11,19,NA,3.16,NA,"dallas-goedert","phi","dallas-goedert|TE|phi",13
"Dalton Kincaid","TE","BUF",14,15.2,3.66,11,22,"TE","D. Kincaid","TE","https://www.fantasypros.com/nfl/players/dalton-kincaid.php","dalton-kincaid.php","7",77,-3,NA,NA,NA,"TE14","88.4",2025,"2025-09-09T18:09:55Z","fantasypros","Dalton Kincaid",25247,NA,14,11,22,NA,3.66,NA,"dalton-kincaid","buf","dalton-kincaid|TE|buf",14
"Jake Ferguson","TE","DAL",15,15.4,2.24,13,19,"TE","J. Ferguson","TE","https://www.fantasypros.com/nfl/players/jake-ferguson.php","jake-ferguson.php","10",73.6,NA,NA,NA,NA,"TE15","86.7",2025,"2025-09-09T18:09:55Z","fantasypros","Jake Ferguson",22718,NA,15,13,19,NA,2.24,NA,"jake-ferguson","dal","jake-ferguson|TE|dal",15
"Colston Loveland","TE","CHI",16,16,2.28,13,19,"TE","C. Loveland","TE","https://www.fantasypros.com/nfl/players/colston-loveland.php","colston-loveland.php","5",81.8,4,NA,NA,NA,"TE16","85.0",2025,"2025-09-09T18:09:55Z","fantasypros","Colston Loveland",26006,NA,16,13,19,NA,2.28,NA,"colston-loveland","chi","colston-loveland|TE|chi",16
"Hunter Henry","TE","NE",17,16.4,2.73,12,20,"TE","H. Henry","TE","https://www.fantasypros.com/nfl/players/hunter-henry.php","hunter-henry.php","14",48.2,NA,NA,NA,NA,"TE17","83.3",2025,"2025-09-09T18:09:55Z","fantasypros","Hunter Henry",15561,NA,17,12,20,NA,2.73,NA,"hunter-henry","ne","hunter-henry|TE|ne",17
"Brenton Strange","TE","JAC",18,19.8,4.35,15,28,"TE","B. Strange","TE","https://www.fantasypros.com/nfl/players/brenton-strange.php","brenton-strange.php","8",24.9,NA,NA,NA,NA,"TE18","83.3",2025,"2025-09-09T18:09:55Z","fantasypros","Brenton Strange",25345,NA,18,15,28,NA,4.35,NA,"brenton-strange","jac","brenton-strange|TE|jac",18
"Zach Ertz","TE","WAS",19,20.6,5.82,17,32,"TE","Z. Ertz","TE","https://www.fantasypros.com/nfl/players/zach-ertz.php","zach-ertz.php","12",46.7,NA,NA,NA,NA,"TE19","81.6",2025,"2025-09-09T18:09:55Z","fantasypros","Zach Ertz",11689,NA,19,17,32,NA,5.82,NA,"zach-ertz","was","zach-ertz|TE|was",19
"Isaiah Likely","TE","BAL",20,21.2,3.87,17,28,"TE","I. Likely","TE","https://www.fantasypros.com/nfl/players/isaiah-likely.php","isaiah-likely.php","7",20.4,NA,NA,NA,NA,"TE20","81.6",2025,"2025-09-09T18:09:55Z","fantasypros","Isaiah Likely",23781,NA,20,17,28,NA,3.87,NA,"isaiah-likely","bal","isaiah-likely|TE|bal",20
"Jonnu Smith","TE","PIT",21,22,1.67,20,24,"TE","J. Smith","TE","https://www.fantasypros.com/nfl/players/jonnu-smith.php","jonnu-smith.php","5",41.3,NA,NA,NA,NA,"TE21","79.9",2025,"2025-09-09T18:09:55Z","fantasypros","Jonnu Smith",16460,NA,21,20,24,NA,1.67,NA,"jonnu-smith","pit","jonnu-smith|TE|pit",21
"Juwan Johnson","TE","NO",22,24.2,6.97,13,32,"TE","J. Johnson","TE","https://www.fantasypros.com/nfl/players/juwan-johnson.php","juwan-johnson.php","11",3.7,NA,NA,NA,NA,"TE22","79.9",2025,"2025-09-09T18:09:55Z","fantasypros","Juwan Johnson",19562,NA,22,13,32,NA,6.97,NA,"juwan-johnson","no","juwan-johnson|TE|no",22
"Harold Fannin Jr.","TE","CLE",23,24.8,6.91,14,33,"TE","H. Fannin Jr.","TE","https://www.fantasypros.com/nfl/players/harold-fannin-jr.php","harold-fannin-jr.php","9",2.8,NA,NA,NA,NA,"TE23","78.2",2025,"2025-09-09T18:09:55Z","fantasypros","Harold Fannin Jr.",27050,NA,23,14,33,NA,6.91,NA,"harold-fannin","cle","harold-fannin|TE|cle",23
"Chig Okonkwo","TE","TEN",24,21,3.67,15,25,"TE","C. Okonkwo","TE","https://www.fantasypros.com/nfl/players/chigoziem-okonkwo.php","chigoziem-okonkwo.php","10",23.5,NA,NA,NA,NA,"TE24","74.8",2025,"2025-09-09T18:09:55Z","fantasypros","Chig Okonkwo",23982,NA,24,15,25,NA,3.67,NA,"chig-okonkwo","ten","chig-okonkwo|TE|ten",24
"Dalton Schultz","TE","HOU",25,30.2,4.83,23,37,"TE","D. Schultz","TE","https://www.fantasypros.com/nfl/players/dalton-schultz.php","dalton-schultz.php","6",7.1,-4,NA,NA,NA,"TE25","73.1",2025,"2025-09-09T18:09:55Z","fantasypros","Dalton Schultz",17349,NA,25,23,37,NA,4.83,NA,"dalton-schultz","hou","dalton-schultz|TE|hou",25
"Pat Freiermuth","TE","PIT",26,24.25,3.49,20,29,"TE","P. Freiermuth","TE","https://www.fantasypros.com/nfl/players/pat-freiermuth.php","pat-freiermuth.php","5",13.1,NA,NA,NA,NA,"TE26","73.1",2025,"2025-09-09T18:09:55Z","fantasypros","Pat Freiermuth",20163,NA,26,20,29,NA,3.49,NA,"pat-freiermuth","pit","pat-freiermuth|TE|pit",26
"Mason Taylor","TE","NYJ",27,24.5,1.5,23,27,"TE","M. Taylor","TE","https://www.fantasypros.com/nfl/players/mason-taylor.php","mason-taylor.php","9",12,6,NA,NA,NA,"TE27","71.4",2025,"2025-09-09T18:09:55Z","fantasypros","Mason Taylor",26005,NA,27,23,27,NA,1.5,NA,"mason-taylor","nyj","mason-taylor|TE|nyj",27
"Mike Gesicki","TE","CIN",28,25.25,1.48,23,27,"TE","M. Gesicki","TE","https://www.fantasypros.com/nfl/players/mike-gesicki.php","mike-gesicki.php","10",7.6,NA,NA,NA,NA,"TE28","71.4",2025,"2025-09-09T18:09:55Z","fantasypros","Mike Gesicki",17272,NA,28,23,27,NA,1.48,NA,"mike-gesicki","cin","mike-gesicki|TE|cin",28
"Ja'Tavion Sanders","TE","CAR",29,26.75,3.7,21,30,"TE","J. Sanders","TE","https://www.fantasypros.com/nfl/players/jatavion-sanders.php","jatavion-sanders.php","14",4.1,NA,NA,NA,NA,"TE29","69.7",2025,"2025-09-09T18:09:55Z","fantasypros","Ja'Tavion Sanders",24334,NA,29,21,30,NA,3.7,NA,"ja-tavion-sanders","car","ja-tavion-sanders|TE|car",29
"Theo Johnson","TE","NYG",30,27.25,2.28,25,30,"TE","T. Johnson","TE","https://www.fantasypros.com/nfl/players/theo-johnson.php","theo-johnson.php","14",5.4,NA,NA,NA,NA,"TE30","69.7",2025,"2025-09-09T18:09:55Z","fantasypros","Theo Johnson",23104,NA,30,25,30,NA,2.28,NA,"theo-johnson","nyg","theo-johnson|TE|nyg",30
"Cade Otton","TE","TB",31,29,4.06,23,34,"TE","C. Otton","TE","https://www.fantasypros.com/nfl/players/cade-otton.php","cade-otton.php","9",16.1,-3,NA,NA,NA,"TE31","68.0",2025,"2025-09-09T18:09:55Z","fantasypros","Cade Otton",23181,NA,31,23,34,NA,4.06,NA,"cade-otton","tb","cade-otton|TE|tb",31
"Elijah Arroyo","TE","SEA",32,29.5,4.15,23,34,"TE","E. Arroyo","TE","https://www.fantasypros.com/nfl/players/elijah-arroyo.php","elijah-arroyo.php","8",6.4,NA,NA,NA,NA,"TE32","64.6",2025,"2025-09-09T18:09:55Z","fantasypros","Elijah Arroyo",23004,NA,32,23,34,NA,4.15,NA,"elijah-arroyo","sea","elijah-arroyo|TE|sea",32
"Cole Kmet","TE","CHI",33,32.75,2.49,29,35,"TE","C. Kmet","TE","https://www.fantasypros.com/nfl/players/cole-kmet.php","cole-kmet.php","5",4,NA,NA,NA,NA,"TE33","59.5",2025,"2025-09-09T18:09:55Z","fantasypros","Cole Kmet",19229,NA,33,29,35,NA,2.49,NA,"cole-kmet","chi","cole-kmet|TE|chi",33
"Darren Waller","TE","MIA",34,34.75,4.15,28,39,"TE","D. Waller","TE","https://www.fantasypros.com/nfl/players/darren-waller.php","darren-waller.php","12",15.8,NA,NA,NA,NA,"TE34","57.8",2025,"2025-09-09T18:09:55Z","fantasypros","Darren Waller",14104,NA,34,28,39,NA,4.15,NA,"darren-waller","mia","darren-waller|TE|mia",34
"Tyler Higbee","TE","LAR",35,36.25,7.08,26,45,"TE","T. Higbee","TE","https://www.fantasypros.com/nfl/players/tyler-higbee.php","tyler-higbee.php","8",3.9,NA,NA,NA,NA,"TE35","56.1",2025,"2025-09-09T18:09:55Z","fantasypros","Tyler Higbee",15623,NA,35,26,45,NA,7.08,NA,"tyler-higbee","lar","tyler-higbee|TE|lar",35
"Terrance Ferguson","TE","LAR",36,37.25,2.17,36,41,"TE","T. Ferguson","TE","https://www.fantasypros.com/nfl/players/terrance-ferguson.php","terrance-ferguson.php","8",2.2,NA,NA,NA,NA,"TE36","56.1",2025,"2025-09-09T18:09:55Z","fantasypros","Terrance Ferguson",23091,NA,36,36,41,NA,2.17,NA,"terrance-ferguson","lar","terrance-ferguson|TE|lar",36
"Noah Gray","TE","KC",37,37.75,3.77,34,44,"TE","N. Gray","TE","https://www.fantasypros.com/nfl/players/noah-gray.php","noah-gray.php","10",1.8,-6,NA,NA,NA,"TE37","51.0",2025,"2025-09-09T18:09:55Z","fantasypros","Noah Gray",19539,NA,37,34,44,NA,3.77,NA,"noah-gray","kc","noah-gray|TE|kc",37
"Tyler Conklin","TE","LAC",38,37.75,2.17,35,41,"TE","T. Conklin","TE","https://www.fantasypros.com/nfl/players/tyler-conklin.php","tyler-conklin.php","12",1.3,NA,NA,NA,NA,"TE38","44.2",2025,"2025-09-09T18:09:55Z","fantasypros","Tyler Conklin",17598,NA,38,35,41,NA,2.17,NA,"tyler-conklin","lac","tyler-conklin|TE|lac",38
"Ben Sinnott","TE","WAS",39,41,6.44,31,48,"TE","B. Sinnott","TE","https://www.fantasypros.com/nfl/players/ben-sinnott.php","ben-sinnott.php","12",1.4,4,NA,NA,NA,"TE39","42.5",2025,"2025-09-09T18:09:55Z","fantasypros","Ben Sinnott",26310,NA,39,31,48,NA,6.44,NA,"ben-sinnott","was","ben-sinnott|TE|was",39
"Michael Mayer","TE","LV",40,42.5,7.89,33,54,"TE","M. Mayer","TE","https://www.fantasypros.com/nfl/players/michael-mayer.php","michael-mayer.php","8",2,8,NA,NA,NA,"TE40","42.5",2025,"2025-09-09T18:09:55Z","fantasypros","Michael Mayer",23056,NA,40,33,54,NA,7.89,NA,"michael-mayer","lv","michael-mayer|TE|lv",40
"AJ Barner","TE","SEA",41,42.5,7.3,33,51,"TE","AJ Barner","TE","https://www.fantasypros.com/nfl/players/aj-barner.php","aj-barner.php","8",1.3,NA,NA,NA,NA,"TE41","39.1",2025,"2025-09-09T18:09:55Z","fantasypros","AJ Barner",26335,NA,41,33,51,NA,7.3,NA,"aj-barner","sea","aj-barner|TE|sea",41
"Oronde Gadsden II","TE","LAC",42,42.75,5.93,39,53,"TE","O. Gadsden II","TE","https://www.fantasypros.com/nfl/players/oronde-gadsden-ii.php","oronde-gadsden-ii.php","12",1.1,NA,NA,NA,NA,"TE42","39.1",2025,"2025-09-09T18:09:55Z","fantasypros","Oronde Gadsden II",25997,NA,42,39,53,NA,5.93,NA,"oronde-gadsden","lac","oronde-gadsden|TE|lac",42
"Dawson Knox","TE","BUF",43,44,0.71,43,45,"TE","D. Knox","TE","https://www.fantasypros.com/nfl/players/dawson-knox.php","dawson-knox.php","7",1.2,9,NA,NA,NA,"TE43","37.4",2025,"2025-09-09T18:09:55Z","fantasypros","Dawson Knox",18631,NA,43,43,45,NA,0.71,NA,"dawson-knox","buf","dawson-knox|TE|buf",43
"Noah Fant","TE","CIN",44,45.5,5.55,41,55,"TE","N. Fant","TE","https://www.fantasypros.com/nfl/players/noah-fant.php","noah-fant.php","10",2.6,-7,NA,NA,NA,"TE44","37.4",2025,"2025-09-09T18:09:55Z","fantasypros","Noah Fant",17527,NA,44,41,55,NA,5.55,NA,"noah-fant","cin","noah-fant|TE|cin",44
"Austin Hooper","TE","NE",45,45.75,2.49,42,49,"TE","A. Hooper","TE","https://www.fantasypros.com/nfl/players/austin-hooper.php","austin-hooper.php","14",0.6,NA,NA,NA,NA,"TE45","37.4",2025,"2025-09-09T18:09:55Z","fantasypros","Austin Hooper",15581,NA,45,42,49,NA,2.49,NA,"austin-hooper","ne","austin-hooper|TE|ne",45
"Cade Stover","TE","HOU",46,47,3.67,43,53,"TE","C. Stover","TE","https://www.fantasypros.com/nfl/players/cade-stover.php","cade-stover.php","6",0.6,NA,NA,NA,NA,"TE46","34.0",2025,"2025-09-09T18:09:55Z","fantasypros","Cade Stover",25269,NA,46,43,53,NA,3.67,NA,"cade-stover","hou","cade-stover|TE|hou",46
"Gunnar Helm","TE","TEN",47,47.75,4.66,42,55,"TE","G. Helm","TE","https://www.fantasypros.com/nfl/players/gunnar-helm.php","gunnar-helm.php","10",0.8,NA,NA,NA,NA,"TE47","34.0",2025,"2025-09-09T18:09:55Z","fantasypros","Gunnar Helm",27109,NA,47,42,55,NA,4.66,NA,"gunnar-helm","ten","gunnar-helm|TE|ten",47
"Taysom Hill","TE","NO",48,46.33,3.3,42,50,"TE","T. Hill","TE","https://www.fantasypros.com/nfl/players/taysom-hill.php","taysom-hill.php","11",2.5,-9,NA,NA,NA,"TE48","30.6",2025,"2025-09-09T18:09:55Z","fantasypros","Taysom Hill",17115,NA,48,42,50,NA,3.3,NA,"taysom-hill","no","taysom-hill|TE|no",48
"Luke Musgrave","TE","GB",49,50.75,5.07,44,58,"TE","L. Musgrave","TE","https://www.fantasypros.com/nfl/players/luke-musgrave.php","luke-musgrave.php","5",1.2,NA,NA,NA,NA,"TE49","30.6",2025,"2025-09-09T18:09:55Z","fantasypros","Luke Musgrave",25282,NA,49,44,58,NA,5.07,NA,"luke-musgrave","gb","luke-musgrave|TE|gb",49
"Will Dissly","TE","LAC",50,51.25,3.11,48,56,"TE","W. Dissly","TE","https://www.fantasypros.com/nfl/players/will-dissly.php","will-dissly.php","12",1,-8,NA,NA,NA,"TE50","30.6",2025,"2025-09-09T18:09:55Z","fantasypros","Will Dissly",18049,NA,50,48,56,NA,3.11,NA,"will-dissly","lac","will-dissly|TE|lac",50
"Darnell Washington","TE","PIT",51,48,4.97,41,52,"TE","D. Washington","TE","https://www.fantasypros.com/nfl/players/darnell-washington.php","darnell-washington.php","5",1,NA,NA,NA,NA,"TE51","27.2",2025,"2025-09-09T18:09:55Z","fantasypros","Darnell Washington",22967,NA,51,41,52,NA,4.97,NA,"darnell-washington","pit","darnell-washington|TE|pit",51
"Colby Parkinson","TE","LAR",52,50.67,9.1,38,59,"TE","C. Parkinson","TE","https://www.fantasypros.com/nfl/players/colby-parkinson.php","colby-parkinson.php","8",1,6,NA,NA,NA,"TE52","25.5",2025,"2025-09-09T18:09:55Z","fantasypros","Colby Parkinson",19372,NA,52,38,59,NA,9.1,NA,"colby-parkinson","lar","colby-parkinson|TE|lar",52
"Grant Calcaterra","TE","PHI",53,48.5,8.5,40,57,"TE","G. Calcaterra","TE","https://www.fantasypros.com/nfl/players/grant-calcaterra.php","grant-calcaterra.php","9",0.6,NA,NA,NA,NA,"TE53","25.5",2025,"2025-09-09T18:09:55Z","fantasypros","Grant Calcaterra",24180,NA,53,40,57,NA,8.5,NA,"grant-calcaterra","phi","grant-calcaterra|TE|phi",53
"Josh Oliver","TE","MIN",54,49,10,39,59,"TE","J. Oliver","TE","https://www.fantasypros.com/nfl/players/josh-oliver.php","josh-oliver.php","6",0.7,-6,NA,NA,NA,"TE54","23.8",2025,"2025-09-09T18:09:55Z","fantasypros","Josh Oliver",18487,NA,54,39,59,NA,10,NA,"josh-oliver","min","josh-oliver|TE|min",54
"Foster Moreau","TE","NO",55,54.67,7.32,49,65,"TE","F. Moreau","TE","https://www.fantasypros.com/nfl/players/foster-moreau.php","foster-moreau.php","11",0.7,NA,NA,NA,NA,"TE55","22.1",2025,"2025-09-09T18:09:55Z","fantasypros","Foster Moreau",18397,NA,55,49,65,NA,7.32,NA,"foster-moreau","no","foster-moreau|TE|no",55
"Jeremy Ruckert","TE","NYJ",56,56.67,8.73,50,69,"TE","J. Ruckert","TE","https://www.fantasypros.com/nfl/players/jeremy-ruckert.php","jeremy-ruckert.php","9",1.2,NA,NA,NA,NA,"TE56","22.1",2025,"2025-09-09T18:09:55Z","fantasypros","Jeremy Ruckert",23742,NA,56,50,69,NA,8.73,NA,"jeremy-ruckert","nyj","jeremy-ruckert|TE|nyj",56
"Luke Schoonmaker","TE","DAL",57,51,9,42,60,"TE","L. Schoonmaker","TE","https://www.fantasypros.com/nfl/players/luke-schoonmaker.php","luke-schoonmaker.php","10",0.6,-8,NA,NA,NA,"TE57","20.4",2025,"2025-09-09T18:09:55Z","fantasypros","Luke Schoonmaker",25267,NA,57,42,60,NA,9,NA,"luke-schoonmaker","dal","luke-schoonmaker|TE|dal",57
"Tommy Tremble","TE","CAR",58,57,6.48,51,66,"TE","T. Tremble","TE","https://www.fantasypros.com/nfl/players/tommy-tremble.php","tommy-tremble.php","14",0.6,NA,NA,NA,NA,"TE58","20.4",2025,"2025-09-09T18:09:55Z","fantasypros","Tommy Tremble",22795,NA,58,51,66,NA,6.48,NA,"tommy-tremble","car","tommy-tremble|TE|car",58
"Elijah Higgins","TE","ARI",59,56,4.24,53,62,"TE","E. Higgins","TE","https://www.fantasypros.com/nfl/players/elijah-higgins.php","elijah-higgins.php","8",0.6,NA,NA,NA,NA,"TE59","20.4",2025,"2025-09-09T18:09:55Z","fantasypros","Elijah Higgins",23119,NA,59,53,62,NA,4.24,NA,"elijah-higgins","ari","elijah-higgins|TE|ari",59
"Hunter Long","TE","JAC",60,47,0,47,47,"TE","H. Long","TE","https://www.fantasypros.com/nfl/players/hunter-long.php","hunter-long.php","8",0,NA,NA,NA,NA,"TE60","20.4",2025,"2025-09-09T18:09:55Z","fantasypros","Hunter Long",22783,NA,60,47,47,NA,0,NA,"hunter-long","jac","hunter-long|TE|jac",60
"Jared Wiley","TE","KC",61,48,0,48,48,"TE","J. Wiley","TE","https://www.fantasypros.com/nfl/players/jared-wiley.php","jared-wiley.php","10",1,NA,NA,NA,NA,"TE61","18.7",2025,"2025-09-09T18:09:55Z","fantasypros","Jared Wiley",26343,NA,61,48,48,NA,0,NA,"jared-wiley","kc","jared-wiley|TE|kc",61
"Mitchell Evans","TE","CAR",62,59.33,6.18,54,68,"TE","M. Evans","TE","https://www.fantasypros.com/nfl/players/mitchell-evans.php","mitchell-evans.php","14",0.6,NA,NA,NA,NA,"TE62","18.7",2025,"2025-09-09T18:09:55Z","fantasypros","Mitchell Evans",27138,NA,62,54,68,NA,6.18,NA,"mitchell-evans","car","mitchell-evans|TE|car",62
"Adam Trautman","TE","DEN",63,50,0,50,50,"TE","A. Trautman","TE","https://www.fantasypros.com/nfl/players/adam-trautman.php","adam-trautman.php","12",0.7,NA,NA,NA,NA,"TE63","17.0",2025,"2025-09-09T18:09:55Z","fantasypros","Adam Trautman",19423,NA,63,50,50,NA,0,NA,"adam-trautman","den","adam-trautman|TE|den",63
"Drew Sample","TE","CIN",64,52,0,52,52,"TE","D. Sample","TE","https://www.fantasypros.com/nfl/players/drew-sample.php","drew-sample.php","10",1,NA,NA,NA,NA,"TE64","17.0",2025,"2025-09-09T18:09:55Z","fantasypros","Drew Sample",18561,NA,64,52,52,NA,0,NA,"drew-sample","cin","drew-sample|TE|cin",64
"Brock Wright","TE","DET",65,56,0,56,56,"TE","B. Wright","TE","https://www.fantasypros.com/nfl/players/brock-wright.php","brock-wright.php","8",0.6,7,NA,NA,NA,"TE65","17.0",2025,"2025-09-09T18:09:55Z","fantasypros","Brock Wright",23341,NA,65,56,56,NA,0,NA,"brock-wright","det","brock-wright|TE|det",65
"Payne Durham","TE","TB",66,57,0,57,57,"TE","P. Durham","TE","https://www.fantasypros.com/nfl/players/payne-durham.php","payne-durham.php","9",1.1,-8,NA,NA,NA,"TE66","17.0",2025,"2025-09-09T18:09:55Z","fantasypros","Payne Durham",25346,NA,66,57,57,NA,0,NA,"payne-durham","tb","payne-durham|TE|tb",66
"Greg Dulcich","TE","MIA",67,63.5,6.5,57,70,"TE","G. Dulcich","TE","https://www.fantasypros.com/nfl/players/greg-dulcich.php","greg-dulcich.php","12",5.8,-16,NA,NA,NA,"TE67","15.3",2025,"2025-09-09T18:09:55Z","fantasypros","Greg Dulcich",23153,NA,67,57,70,NA,6.5,NA,"greg-dulcich","mia","greg-dulcich|TE|mia",67
"Charlie Kolar","TE","BAL",68,58,0,58,58,"TE","C. Kolar","TE","https://www.fantasypros.com/nfl/players/charlie-kolar.php","charlie-kolar.php","7",0.1,NA,NA,NA,NA,"TE68","15.3",2025,"2025-09-09T18:09:55Z","fantasypros","Charlie Kolar",22756,NA,68,58,58,NA,0,NA,"charlie-kolar","bal","charlie-kolar|TE|bal",68
"John Bates","TE","WAS",69,65,7,58,72,"TE","J. Bates","TE","https://www.fantasypros.com/nfl/players/john-bates.php","john-bates.php","12",0.6,15,NA,NA,NA,"TE69","15.3",2025,"2025-09-09T18:09:55Z","fantasypros","John Bates",22833,NA,69,58,72,NA,7,NA,"john-bates","was","john-bates|TE|was",69
"Robert Tonyan","TE","KC",70,59,0,59,59,"TE","R. Tonyan","TE","https://www.fantasypros.com/nfl/players/robert-tonyan.php","robert-tonyan.php","10",0,13,NA,NA,NA,"TE70","15.3",2025,"2025-09-09T18:09:55Z","fantasypros","Robert Tonyan",16502,NA,70,59,59,NA,0,NA,"robert-tonyan","kc","robert-tonyan|TE|kc",70
"Jelani Woods","TE","NYJ",71,60,0,60,60,"TE","J. Woods","TE","https://www.fantasypros.com/nfl/players/jelani-woods.php","jelani-woods.php","9",3.9,NA,NA,NA,NA,"TE71","13.6",2025,"2025-09-09T18:09:55Z","fantasypros","Jelani Woods",23829,NA,71,60,60,NA,0,NA,"jelani-woods","nyj","jelani-woods|TE|nyj",71
"Luke Farrell","TE","SF",72,61,0,61,61,"TE","L. Farrell","TE","https://www.fantasypros.com/nfl/players/luke-farrell.php","luke-farrell.php","14",0.6,NA,NA,NA,NA,"TE72","13.6",2025,"2025-09-09T18:09:55Z","fantasypros","Luke Farrell",19501,NA,72,61,61,NA,0,NA,"luke-farrell","sf","luke-farrell|TE|sf",72
"Julian Hill","TE","MIA",73,61,0,61,61,"TE","J. Hill","TE","https://www.fantasypros.com/nfl/players/julian-hill.php","julian-hill.php","12",0.6,NA,NA,NA,NA,"TE73","11.9",2025,"2025-09-09T18:09:55Z","fantasypros","Julian Hill",25824,NA,73,61,61,NA,0,NA,"julian-hill","mia","julian-hill|TE|mia",73
"Tanner Hudson","TE","CIN",74,63,0,63,63,"TE","T. Hudson","TE","https://www.fantasypros.com/nfl/players/tanner-hudson.php","tanner-hudson.php","10",2.3,7,NA,NA,NA,"TE74","11.9",2025,"2025-09-09T18:09:55Z","fantasypros","Tanner Hudson",17826,NA,74,63,63,NA,0,NA,"tanner-hudson","cin","tanner-hudson|TE|cin",74
"Harrison Bryant","TE","HOU",75,64,0,64,64,"TE","H. Bryant","TE","https://www.fantasypros.com/nfl/players/harrison-bryant.php","harrison-bryant.php","6",0,NA,NA,NA,NA,"TE75","11.9",2025,"2025-09-09T18:09:55Z","fantasypros","Harrison Bryant",19389,NA,75,64,64,NA,0,NA,"harrison-bryant","hou","harrison-bryant|TE|hou",75
"Stone Smartt","TE","NYJ",76,67,0,67,67,"TE","S. Smartt","TE","https://www.fantasypros.com/nfl/players/stone-smartt.php","stone-smartt.php","9",1,-11,NA,NA,NA,"TE76","11.9",2025,"2025-09-09T18:09:55Z","fantasypros","Stone Smartt",24621,NA,76,67,67,NA,0,NA,"stone-smartt","nyj","stone-smartt|TE|nyj",76
"Johnny Mundt","TE","JAC",77,71,0,71,71,"TE","J. Mundt","TE","https://www.fantasypros.com/nfl/players/johnny-mundt.php","johnny-mundt.php","8",0,-9,NA,NA,NA,"TE77","10.2",2025,"2025-09-09T18:09:55Z","fantasypros","Johnny Mundt",16743,NA,77,71,71,NA,0,NA,"johnny-mundt","jac","johnny-mundt|TE|jac",77
"Ja'Marr Chase","WR","CIN",1,1,0,1,1,"WR","J. Chase","WR","https://www.fantasypros.com/nfl/players/jamarr-chase.php","jamarr-chase.php","10",99.7,NA,NA,"buy",NA,"WR1","229.5",2025,"2025-09-09T18:09:55Z","fantasypros","Ja'Marr Chase",19788,NA,1,1,1,NA,0,NA,"ja-marr-chase","cin","ja-marr-chase|WR|cin",1
"Justin Jefferson","WR","MIN",2,2.6,0.8,2,4,"WR","J. Jefferson","WR","https://www.fantasypros.com/nfl/players/justin-jefferson.php","justin-jefferson.php","6",99.8,NA,NA,NA,NA,"WR2","198.9",2025,"2025-09-09T18:09:55Z","fantasypros","Justin Jefferson",19236,NA,2,2,4,NA,0.8,NA,"justin-jefferson","min","justin-jefferson|WR|min",2
"CeeDee Lamb","WR","DAL",3,2.6,0.49,2,3,"WR","C. Lamb","WR","https://www.fantasypros.com/nfl/players/ceedee-lamb.php","ceedee-lamb.php","10",99.8,NA,NA,NA,NA,"WR3","193.8",2025,"2025-09-09T18:09:55Z","fantasypros","CeeDee Lamb",19202,NA,3,2,3,NA,0.49,NA,"ceedee-lamb","dal","ceedee-lamb|WR|dal",3
"Nico Collins","WR","HOU",4,4.6,0.49,4,5,"WR","N. Collins","WR","https://www.fantasypros.com/nfl/players/nico-collins.php","nico-collins.php","6",99.7,NA,"Nico Collins remains the Texans WR1 and a buy-low target after a quiet game. Just 5 targets, 3 catches, and 25 yards but led all HOU WRs in snap share (84%). Commanded an 18.5% target share and fell short of scoring on his lone red-zone target. Favorable schedule coming up.","buy",NA,"WR4","188.7",2025,"2025-09-09T18:09:55Z","fantasypros","Nico Collins",20130,NA,4,4,5,NA,0.49,NA,"nico-collins","hou","nico-collins|WR|hou",4
